;datetime_600;geo_name;Precio mercado spot [€/MWh]
91;2025-07-03T13:00:00.000+02:00;Portugal;37.2
92;2025-07-03T13:00:00.000+02:00;Francia;34.82
93;2025-07-03T13:00:00.000+02:00;España;37.2
94;2025-07-03T13:00:00.000+02:00;Reino Unido;58.37
95;2025-07-03T13:00:00.000+02:00;Alemania;33.91
96;2025-07-03T13:00:00.000+02:00;Bélgica;34.4
97;2025-07-03T13:00:00.000+02:00;Países Bajos;34.12
98;2025-07-03T14:00:00.000+02:00;Portugal;39.63
99;2025-07-03T14:00:00.000+02:00;Francia;36.84
100;2025-07-03T14:00:00.000+02:00;España;39.63
101;2025-07-03T14:00:00.000+02:00;Reino Unido;51.94
102;2025-07-03T14:00:00.000+02:00;Alemania;24.72
103;2025-07-03T14:00:00.000+02:00;Bélgica;15.0
104;2025-07-03T14:00:00.000+02:00;Países Bajos;7.21
105;2025-07-03T15:00:00.000+02:00;Portugal;56.67
106;2025-07-03T15:00:00.000+02:00;Francia;56.67
107;2025-07-03T15:00:00.000+02:00;España;56.67
108;2025-07-03T15:00:00.000+02:00;Reino Unido;49.7
109;2025-07-03T15:00:00.000+02:00;Alemania;37.86
110;2025-07-03T15:00:00.000+02:00;Bélgica;37.86
111;2025-07-03T15:00:00.000+02:00;Países Bajos;16.38
112;2025-07-03T16:00:00.000+02:00;Portugal;64.71
113;2025-07-03T16:00:00.000+02:00;Francia;64.71
114;2025-07-03T16:00:00.000+02:00;España;64.71
115;2025-07-03T16:00:00.000+02:00;Reino Unido;57.42
116;2025-07-03T16:00:00.000+02:00;Alemania;58.57
117;2025-07-03T16:00:00.000+02:00;Bélgica;62.0
118;2025-07-03T16:00:00.000+02:00;Países Bajos;55.68
119;2025-07-03T17:00:00.000+02:00;Portugal;81.0
120;2025-07-03T17:00:00.000+02:00;Francia;81.0
121;2025-07-03T17:00:00.000+02:00;España;81.0
122;2025-07-03T17:00:00.000+02:00;Reino Unido;75.93
123;2025-07-03T17:00:00.000+02:00;Alemania;81.0
124;2025-07-03T17:00:00.000+02:00;Bélgica;81.0
125;2025-07-03T17:00:00.000+02:00;Países Bajos;80.99
126;2025-07-03T18:00:00.000+02:00;Portugal;96.34
127;2025-07-03T18:00:00.000+02:00;Francia;96.34
128;2025-07-03T18:00:00.000+02:00;España;96.34
129;2025-07-03T18:00:00.000+02:00;Reino Unido;96.57
130;2025-07-03T18:00:00.000+02:00;Alemania;95.19
131;2025-07-03T18:00:00.000+02:00;Bélgica;95.69
132;2025-07-03T18:00:00.000+02:00;Países Bajos;95.74
133;2025-07-03T19:00:00.000+02:00;Portugal;109.0
134;2025-07-03T19:00:00.000+02:00;Francia;109.0
135;2025-07-03T19:00:00.000+02:00;España;109.0
136;2025-07-03T19:00:00.000+02:00;Reino Unido;108.3
137;2025-07-03T19:00:00.000+02:00;Alemania;107.2
138;2025-07-03T19:00:00.000+02:00;Bélgica;108.39
139;2025-07-03T19:00:00.000+02:00;Países Bajos;108.71
140;2025-07-03T20:00:00.000+02:00;Portugal;118.8
141;2025-07-03T20:00:00.000+02:00;Francia;118.8
142;2025-07-03T20:00:00.000+02:00;España;118.8
143;2025-07-03T20:00:00.000+02:00;Reino Unido;116.3
144;2025-07-03T20:00:00.000+02:00;Alemania;146.96
145;2025-07-03T20:00:00.000+02:00;Bélgica;152.58
146;2025-07-03T20:00:00.000+02:00;Países Bajos;154.16
147;2025-07-03T21:00:00.000+02:00;Portugal;142.59
148;2025-07-03T21:00:00.000+02:00;Francia;105.87
149;2025-07-03T21:00:00.000+02:00;España;142.59
150;2025-07-03T21:00:00.000+02:00;Reino Unido;115.56
151;2025-07-03T21:00:00.000+02:00;Alemania;166.67
152;2025-07-03T21:00:00.000+02:00;Bélgica;179.22
153;2025-07-03T21:00:00.000+02:00;Países Bajos;179.22
154;2025-07-03T22:00:00.000+02:00;Portugal;140.34
155;2025-07-03T22:00:00.000+02:00;Francia;106.8
156;2025-07-03T22:00:00.000+02:00;España;140.34
157;2025-07-03T22:00:00.000+02:00;Reino Unido;116.38
158;2025-07-03T22:00:00.000+02:00;Alemania;133.3
159;2025-07-03T22:00:00.000+02:00;Bélgica;159.03
160;2025-07-03T22:00:00.000+02:00;Países Bajos;146.43
161;2025-07-03T23:00:00.000+02:00;Portugal;119.35
162;2025-07-03T23:00:00.000+02:00;Francia;86.57
163;2025-07-03T23:00:00.000+02:00;España;119.35
164;2025-07-03T23:00:00.000+02:00;Reino Unido;103.93
165;2025-07-03T23:00:00.000+02:00;Alemania;117.03
166;2025-07-03T23:00:00.000+02:00;Bélgica;141.23
167;2025-07-03T23:00:00.000+02:00;Países Bajos;130.0
0;2025-07-04T00:00:00.000+02:00;Portugal;110.62
1;2025-07-04T00:00:00.000+02:00;Francia;97.8
2;2025-07-04T00:00:00.000+02:00;España;110.62
3;2025-07-04T00:00:00.000+02:00;Reino Unido;95.63
4;2025-07-04T00:00:00.000+02:00;Alemania;111.01
5;2025-07-04T00:00:00.000+02:00;Bélgica;103.35
6;2025-07-04T00:00:00.000+02:00;Países Bajos;110.0
7;2025-07-04T01:00:00.000+02:00;Portugal;107.9
8;2025-07-04T01:00:00.000+02:00;Francia;83.0
9;2025-07-04T01:00:00.000+02:00;España;107.9
10;2025-07-04T01:00:00.000+02:00;Reino Unido;89.08
11;2025-07-04T01:00:00.000+02:00;Alemania;105.45
12;2025-07-04T01:00:00.000+02:00;Bélgica;92.55
13;2025-07-04T01:00:00.000+02:00;Países Bajos;103.46
14;2025-07-04T02:00:00.000+02:00;Portugal;107.26
15;2025-07-04T02:00:00.000+02:00;Francia;85.37
16;2025-07-04T02:00:00.000+02:00;España;107.26
17;2025-07-04T02:00:00.000+02:00;Reino Unido;87.21
18;2025-07-04T02:00:00.000+02:00;Alemania;101.31
19;2025-07-04T02:00:00.000+02:00;Bélgica;92.1
20;2025-07-04T02:00:00.000+02:00;Países Bajos;99.98
21;2025-07-04T03:00:00.000+02:00;Portugal;106.76
22;2025-07-04T03:00:00.000+02:00;Francia;75.8
23;2025-07-04T03:00:00.000+02:00;España;106.76
24;2025-07-04T03:00:00.000+02:00;Reino Unido;82.78
25;2025-07-04T03:00:00.000+02:00;Alemania;98.44
26;2025-07-04T03:00:00.000+02:00;Bélgica;85.47
27;2025-07-04T03:00:00.000+02:00;Países Bajos;96.38
28;2025-07-04T04:00:00.000+02:00;Portugal;107.02
29;2025-07-04T04:00:00.000+02:00;Francia;67.39
30;2025-07-04T04:00:00.000+02:00;España;107.02
31;2025-07-04T04:00:00.000+02:00;Reino Unido;79.81
32;2025-07-04T04:00:00.000+02:00;Alemania;103.2
33;2025-07-04T04:00:00.000+02:00;Bélgica;82.62
34;2025-07-04T04:00:00.000+02:00;Países Bajos;99.92
35;2025-07-04T05:00:00.000+02:00;Portugal;107.83
36;2025-07-04T05:00:00.000+02:00;Francia;78.65
37;2025-07-04T05:00:00.000+02:00;España;107.83
38;2025-07-04T05:00:00.000+02:00;Reino Unido;82.24
39;2025-07-04T05:00:00.000+02:00;Alemania;106.63
40;2025-07-04T05:00:00.000+02:00;Bélgica;90.0
41;2025-07-04T05:00:00.000+02:00;Países Bajos;104.07
42;2025-07-04T06:00:00.000+02:00;Portugal;111.04
43;2025-07-04T06:00:00.000+02:00;Francia;83.59
44;2025-07-04T06:00:00.000+02:00;España;111.04
45;2025-07-04T06:00:00.000+02:00;Reino Unido;87.12
46;2025-07-04T06:00:00.000+02:00;Alemania;122.38
47;2025-07-04T06:00:00.000+02:00;Bélgica;92.79
48;2025-07-04T06:00:00.000+02:00;Países Bajos;107.22
49;2025-07-04T07:00:00.000+02:00;Portugal;113.37
50;2025-07-04T07:00:00.000+02:00;Francia;103.48
51;2025-07-04T07:00:00.000+02:00;España;113.37
52;2025-07-04T07:00:00.000+02:00;Reino Unido;100.07
53;2025-07-04T07:00:00.000+02:00;Alemania;116.46
54;2025-07-04T07:00:00.000+02:00;Bélgica;106.35
55;2025-07-04T07:00:00.000+02:00;Países Bajos;111.29
56;2025-07-04T08:00:00.000+02:00;Portugal;110.0
57;2025-07-04T08:00:00.000+02:00;Francia;100.0
58;2025-07-04T08:00:00.000+02:00;España;110.0
59;2025-07-04T08:00:00.000+02:00;Reino Unido;98.83
60;2025-07-04T08:00:00.000+02:00;Alemania;100.0
61;2025-07-04T08:00:00.000+02:00;Bélgica;100.0
62;2025-07-04T08:00:00.000+02:00;Países Bajos;100.0
63;2025-07-04T09:00:00.000+02:00;Portugal;91.15
64;2025-07-04T09:00:00.000+02:00;Francia;91.15
65;2025-07-04T09:00:00.000+02:00;España;91.15
66;2025-07-04T09:00:00.000+02:00;Reino Unido;85.54
67;2025-07-04T09:00:00.000+02:00;Alemania;91.15
68;2025-07-04T09:00:00.000+02:00;Bélgica;91.15
69;2025-07-04T09:00:00.000+02:00;Países Bajos;91.15
70;2025-07-04T10:00:00.000+02:00;Portugal;76.14
71;2025-07-04T10:00:00.000+02:00;Francia;70.01
72;2025-07-04T10:00:00.000+02:00;España;76.14
73;2025-07-04T10:00:00.000+02:00;Reino Unido;65.93
74;2025-07-04T10:00:00.000+02:00;Alemania;70.01
75;2025-07-04T10:00:00.000+02:00;Bélgica;70.01
76;2025-07-04T10:00:00.000+02:00;Países Bajos;70.01
77;2025-07-04T11:00:00.000+02:00;Portugal;72.0
78;2025-07-04T11:00:00.000+02:00;Francia;20.64
79;2025-07-04T11:00:00.000+02:00;España;72.0
80;2025-07-04T11:00:00.000+02:00;Reino Unido;38.56
81;2025-07-04T11:00:00.000+02:00;Alemania;6.69
82;2025-07-04T11:00:00.000+02:00;Bélgica;20.64
83;2025-07-04T11:00:00.000+02:00;Países Bajos;2.0
84;2025-07-04T12:00:00.000+02:00;Portugal;75.0
85;2025-07-04T12:00:00.000+02:00;Francia;22.64
86;2025-07-04T12:00:00.000+02:00;España;75.0
87;2025-07-04T12:00:00.000+02:00;Reino Unido;19.52
88;2025-07-04T12:00:00.000+02:00;Alemania;-0.05
89;2025-07-04T12:00:00.000+02:00;Bélgica;17.94
90;2025-07-04T12:00:00.000+02:00;Países Bajos;-0.05
91;2025-07-04T13:00:00.000+02:00;Portugal;75.58
92;2025-07-04T13:00:00.000+02:00;Francia;12.34
93;2025-07-04T13:00:00.000+02:00;España;75.58
94;2025-07-04T13:00:00.000+02:00;Reino Unido;9.33
95;2025-07-04T13:00:00.000+02:00;Alemania;-1.56
96;2025-07-04T13:00:00.000+02:00;Bélgica;10.31
97;2025-07-04T13:00:00.000+02:00;Países Bajos;-1.56
98;2025-07-04T14:00:00.000+02:00;Portugal;75.88
99;2025-07-04T14:00:00.000+02:00;Francia;12.2
100;2025-07-04T14:00:00.000+02:00;España;75.88
101;2025-07-04T14:00:00.000+02:00;Reino Unido;5.82
102;2025-07-04T14:00:00.000+02:00;Alemania;-1.37
103;2025-07-04T14:00:00.000+02:00;Bélgica;9.08
104;2025-07-04T14:00:00.000+02:00;Países Bajos;-1.37
105;2025-07-04T15:00:00.000+02:00;Portugal;75.88
106;2025-07-04T15:00:00.000+02:00;Francia;25.2
107;2025-07-04T15:00:00.000+02:00;España;75.88
108;2025-07-04T15:00:00.000+02:00;Reino Unido;6.39
109;2025-07-04T15:00:00.000+02:00;Alemania;-0.61
110;2025-07-04T15:00:00.000+02:00;Bélgica;19.67
111;2025-07-04T15:00:00.000+02:00;Países Bajos;-0.61
112;2025-07-04T16:00:00.000+02:00;Portugal;76.14
113;2025-07-04T16:00:00.000+02:00;Francia;21.88
114;2025-07-04T16:00:00.000+02:00;España;76.14
115;2025-07-04T16:00:00.000+02:00;Reino Unido;16.53
116;2025-07-04T16:00:00.000+02:00;Alemania;2.39
117;2025-07-04T16:00:00.000+02:00;Bélgica;21.88
118;2025-07-04T16:00:00.000+02:00;Países Bajos;2.33
119;2025-07-04T17:00:00.000+02:00;Portugal;78.98
120;2025-07-04T17:00:00.000+02:00;Francia;62.04
121;2025-07-04T17:00:00.000+02:00;España;78.98
122;2025-07-04T17:00:00.000+02:00;Reino Unido;45.71
123;2025-07-04T17:00:00.000+02:00;Alemania;62.04
124;2025-07-04T17:00:00.000+02:00;Bélgica;60.9
125;2025-07-04T17:00:00.000+02:00;Países Bajos;61.43
126;2025-07-04T18:00:00.000+02:00;Portugal;90.19
127;2025-07-04T18:00:00.000+02:00;Francia;90.02
128;2025-07-04T18:00:00.000+02:00;España;90.19
129;2025-07-04T18:00:00.000+02:00;Reino Unido;76.86
130;2025-07-04T18:00:00.000+02:00;Alemania;88.68
131;2025-07-04T18:00:00.000+02:00;Bélgica;89.15
132;2025-07-04T18:00:00.000+02:00;Países Bajos;89.07
133;2025-07-04T19:00:00.000+02:00;Portugal;108.5
134;2025-07-04T19:00:00.000+02:00;Francia;108.5
135;2025-07-04T19:00:00.000+02:00;España;108.5
136;2025-07-04T19:00:00.000+02:00;Reino Unido;93.18
137;2025-07-04T19:00:00.000+02:00;Alemania;110.0
138;2025-07-04T19:00:00.000+02:00;Bélgica;100.0
139;2025-07-04T19:00:00.000+02:00;Países Bajos;97.51
140;2025-07-04T20:00:00.000+02:00;Portugal;113.85
141;2025-07-04T20:00:00.000+02:00;Francia;111.6
142;2025-07-04T20:00:00.000+02:00;España;113.85
143;2025-07-04T20:00:00.000+02:00;Reino Unido;101.6
144;2025-07-04T20:00:00.000+02:00;Alemania;130.74
145;2025-07-04T20:00:00.000+02:00;Bélgica;118.57
146;2025-07-04T20:00:00.000+02:00;Países Bajos;127.67
147;2025-07-04T21:00:00.000+02:00;Portugal;139.26
148;2025-07-04T21:00:00.000+02:00;Francia;109.13
149;2025-07-04T21:00:00.000+02:00;España;139.26
150;2025-07-04T21:00:00.000+02:00;Reino Unido;101.14
151;2025-07-04T21:00:00.000+02:00;Alemania;150.1
152;2025-07-04T21:00:00.000+02:00;Bélgica;126.18
153;2025-07-04T21:00:00.000+02:00;Países Bajos;145.02
154;2025-07-04T22:00:00.000+02:00;Portugal;138.03
155;2025-07-04T22:00:00.000+02:00;Francia;111.8
156;2025-07-04T22:00:00.000+02:00;España;138.03
157;2025-07-04T22:00:00.000+02:00;Reino Unido;101.82
158;2025-07-04T22:00:00.000+02:00;Alemania;129.68
159;2025-07-04T22:00:00.000+02:00;Bélgica;116.13
160;2025-07-04T22:00:00.000+02:00;Países Bajos;122.96
161;2025-07-04T23:00:00.000+02:00;Portugal;122.72
162;2025-07-04T23:00:00.000+02:00;Francia;96.25
163;2025-07-04T23:00:00.000+02:00;España;122.72
164;2025-07-04T23:00:00.000+02:00;Reino Unido;84.68
165;2025-07-04T23:00:00.000+02:00;Alemania;107.99
166;2025-07-04T23:00:00.000+02:00;Bélgica;98.62
167;2025-07-04T23:00:00.000+02:00;Países Bajos;103.0
0;2025-07-05T00:00:00.000+02:00;Portugal;131.56
1;2025-07-05T00:00:00.000+02:00;Francia;41.53
2;2025-07-05T00:00:00.000+02:00;España;131.56
3;2025-07-05T00:00:00.000+02:00;Reino Unido;70.39
4;2025-07-05T00:00:00.000+02:00;Alemania;104.2
5;2025-07-05T00:00:00.000+02:00;Bélgica;67.81
6;2025-07-05T00:00:00.000+02:00;Países Bajos;95.38
7;2025-07-05T01:00:00.000+02:00;Portugal;118.8
8;2025-07-05T01:00:00.000+02:00;Francia;36.29
9;2025-07-05T01:00:00.000+02:00;España;118.8
10;2025-07-05T01:00:00.000+02:00;Reino Unido;55.95
11;2025-07-05T01:00:00.000+02:00;Alemania;94.98
12;2025-07-05T01:00:00.000+02:00;Bélgica;61.29
13;2025-07-05T01:00:00.000+02:00;Países Bajos;88.36
14;2025-07-05T02:00:00.000+02:00;Portugal;110.0
15;2025-07-05T02:00:00.000+02:00;Francia;37.33
16;2025-07-05T02:00:00.000+02:00;España;110.0
17;2025-07-05T02:00:00.000+02:00;Reino Unido;39.65
18;2025-07-05T02:00:00.000+02:00;Alemania;96.5
19;2025-07-05T02:00:00.000+02:00;Bélgica;63.0
20;2025-07-05T02:00:00.000+02:00;Países Bajos;90.28
21;2025-07-05T03:00:00.000+02:00;Portugal;107.02
22;2025-07-05T03:00:00.000+02:00;Francia;30.42
23;2025-07-05T03:00:00.000+02:00;España;107.02
24;2025-07-05T03:00:00.000+02:00;Reino Unido;33.31
25;2025-07-05T03:00:00.000+02:00;Alemania;93.4
26;2025-07-05T03:00:00.000+02:00;Bélgica;57.66
27;2025-07-05T03:00:00.000+02:00;Países Bajos;87.91
28;2025-07-05T04:00:00.000+02:00;Portugal;107.0
29;2025-07-05T04:00:00.000+02:00;Francia;30.27
30;2025-07-05T04:00:00.000+02:00;España;107.0
31;2025-07-05T04:00:00.000+02:00;Reino Unido;31.95
32;2025-07-05T04:00:00.000+02:00;Alemania;94.5
33;2025-07-05T04:00:00.000+02:00;Bélgica;57.97
34;2025-07-05T04:00:00.000+02:00;Países Bajos;89.26
35;2025-07-05T05:00:00.000+02:00;Portugal;106.69
36;2025-07-05T05:00:00.000+02:00;Francia;28.73
37;2025-07-05T05:00:00.000+02:00;España;106.69
38;2025-07-05T05:00:00.000+02:00;Reino Unido;28.96
39;2025-07-05T05:00:00.000+02:00;Alemania;83.49
40;2025-07-05T05:00:00.000+02:00;Bélgica;52.12
41;2025-07-05T05:00:00.000+02:00;Países Bajos;78.8
42;2025-07-05T06:00:00.000+02:00;Portugal;109.42
43;2025-07-05T06:00:00.000+02:00;Francia;28.08
44;2025-07-05T06:00:00.000+02:00;España;109.42
45;2025-07-05T06:00:00.000+02:00;Reino Unido;26.93
46;2025-07-05T06:00:00.000+02:00;Alemania;84.47
47;2025-07-05T06:00:00.000+02:00;Bélgica;52.23
48;2025-07-05T06:00:00.000+02:00;Países Bajos;79.4
49;2025-07-05T07:00:00.000+02:00;Portugal;110.62
50;2025-07-05T07:00:00.000+02:00;Francia;39.34
51;2025-07-05T07:00:00.000+02:00;España;110.62
52;2025-07-05T07:00:00.000+02:00;Reino Unido;35.06
53;2025-07-05T07:00:00.000+02:00;Alemania;43.77
54;2025-07-05T07:00:00.000+02:00;Bélgica;41.16
55;2025-07-05T07:00:00.000+02:00;Países Bajos;43.31
56;2025-07-05T08:00:00.000+02:00;Portugal;100.0
57;2025-07-05T08:00:00.000+02:00;Francia;17.86
58;2025-07-05T08:00:00.000+02:00;España;100.0
59;2025-07-05T08:00:00.000+02:00;Reino Unido;25.65
60;2025-07-05T08:00:00.000+02:00;Alemania;17.86
61;2025-07-05T08:00:00.000+02:00;Bélgica;17.86
62;2025-07-05T08:00:00.000+02:00;Países Bajos;17.86
63;2025-07-05T09:00:00.000+02:00;Portugal;36.8
64;2025-07-05T09:00:00.000+02:00;Francia;3.34
65;2025-07-05T09:00:00.000+02:00;España;36.8
66;2025-07-05T09:00:00.000+02:00;Reino Unido;5.18
67;2025-07-05T09:00:00.000+02:00;Alemania;3.34
68;2025-07-05T09:00:00.000+02:00;Bélgica;3.34
69;2025-07-05T09:00:00.000+02:00;Países Bajos;3.34
70;2025-07-05T10:00:00.000+02:00;Portugal;5.76
71;2025-07-05T10:00:00.000+02:00;Francia;0.0
72;2025-07-05T10:00:00.000+02:00;España;5.76
73;2025-07-05T10:00:00.000+02:00;Reino Unido;1.97
74;2025-07-05T10:00:00.000+02:00;Alemania;0.0
75;2025-07-05T10:00:00.000+02:00;Bélgica;0.0
76;2025-07-05T10:00:00.000+02:00;Países Bajos;0.0
77;2025-07-05T11:00:00.000+02:00;Portugal;3.52
78;2025-07-05T11:00:00.000+02:00;Francia;-0.01
79;2025-07-05T11:00:00.000+02:00;España;3.52
80;2025-07-05T11:00:00.000+02:00;Reino Unido;1.47
81;2025-07-05T11:00:00.000+02:00;Alemania;-0.08
82;2025-07-05T11:00:00.000+02:00;Bélgica;-0.03
83;2025-07-05T11:00:00.000+02:00;Países Bajos;-0.04
84;2025-07-05T12:00:00.000+02:00;Portugal;4.31
85;2025-07-05T12:00:00.000+02:00;Francia;-0.02
86;2025-07-05T12:00:00.000+02:00;España;4.31
87;2025-07-05T12:00:00.000+02:00;Reino Unido;2.67
88;2025-07-05T12:00:00.000+02:00;Alemania;-1.01
89;2025-07-05T12:00:00.000+02:00;Bélgica;-0.22
90;2025-07-05T12:00:00.000+02:00;Países Bajos;-0.49
91;2025-07-05T13:00:00.000+02:00;Portugal;5.0
92;2025-07-05T13:00:00.000+02:00;Francia;-0.1
93;2025-07-05T13:00:00.000+02:00;España;5.0
94;2025-07-05T13:00:00.000+02:00;Reino Unido;0.58
95;2025-07-05T13:00:00.000+02:00;Alemania;-2.05
96;2025-07-05T13:00:00.000+02:00;Bélgica;-2.2
97;2025-07-05T13:00:00.000+02:00;Países Bajos;-2.0
98;2025-07-05T14:00:00.000+02:00;Portugal;5.0
99;2025-07-05T14:00:00.000+02:00;Francia;-0.11
100;2025-07-05T14:00:00.000+02:00;España;5.0
101;2025-07-05T14:00:00.000+02:00;Reino Unido;0.0
102;2025-07-05T14:00:00.000+02:00;Alemania;-2.11
103;2025-07-05T14:00:00.000+02:00;Bélgica;-1.57
104;2025-07-05T14:00:00.000+02:00;Países Bajos;-1.49
105;2025-07-05T15:00:00.000+02:00;Portugal;5.0
106;2025-07-05T15:00:00.000+02:00;Francia;-0.02
107;2025-07-05T15:00:00.000+02:00;España;5.0
108;2025-07-05T15:00:00.000+02:00;Reino Unido;-0.58
109;2025-07-05T15:00:00.000+02:00;Alemania;-2.01
110;2025-07-05T15:00:00.000+02:00;Bélgica;-0.69
111;2025-07-05T15:00:00.000+02:00;Países Bajos;-0.9
112;2025-07-05T16:00:00.000+02:00;Portugal;5.0
113;2025-07-05T16:00:00.000+02:00;Francia;0.37
114;2025-07-05T16:00:00.000+02:00;España;5.0
115;2025-07-05T16:00:00.000+02:00;Reino Unido;0.58
116;2025-07-05T16:00:00.000+02:00;Alemania;-2.26
117;2025-07-05T16:00:00.000+02:00;Bélgica;-1.73
118;2025-07-05T16:00:00.000+02:00;Países Bajos;-2.0
119;2025-07-05T17:00:00.000+02:00;Portugal;25.44
120;2025-07-05T17:00:00.000+02:00;Francia;6.2
121;2025-07-05T17:00:00.000+02:00;España;25.44
122;2025-07-05T17:00:00.000+02:00;Reino Unido;8.77
123;2025-07-05T17:00:00.000+02:00;Alemania;0.0
124;2025-07-05T17:00:00.000+02:00;Bélgica;0.93
125;2025-07-05T17:00:00.000+02:00;Países Bajos;0.0
126;2025-07-05T18:00:00.000+02:00;Portugal;41.25
127;2025-07-05T18:00:00.000+02:00;Francia;41.25
128;2025-07-05T18:00:00.000+02:00;España;41.25
129;2025-07-05T18:00:00.000+02:00;Reino Unido;58.26
130;2025-07-05T18:00:00.000+02:00;Alemania;41.25
131;2025-07-05T18:00:00.000+02:00;Bélgica;41.25
132;2025-07-05T18:00:00.000+02:00;Países Bajos;41.43
133;2025-07-05T19:00:00.000+02:00;Portugal;100.0
134;2025-07-05T19:00:00.000+02:00;Francia;75.04
135;2025-07-05T19:00:00.000+02:00;España;100.0
136;2025-07-05T19:00:00.000+02:00;Reino Unido;90.26
137;2025-07-05T19:00:00.000+02:00;Alemania;85.0
138;2025-07-05T19:00:00.000+02:00;Bélgica;78.53
139;2025-07-05T19:00:00.000+02:00;Países Bajos;84.93
140;2025-07-05T20:00:00.000+02:00;Portugal;112.8
141;2025-07-05T20:00:00.000+02:00;Francia;67.67
142;2025-07-05T20:00:00.000+02:00;España;112.8
143;2025-07-05T20:00:00.000+02:00;Reino Unido;101.35
144;2025-07-05T20:00:00.000+02:00;Alemania;111.01
145;2025-07-05T20:00:00.000+02:00;Bélgica;86.09
146;2025-07-05T20:00:00.000+02:00;Países Bajos;109.81
147;2025-07-05T21:00:00.000+02:00;Portugal;131.33
148;2025-07-05T21:00:00.000+02:00;Francia;72.74
149;2025-07-05T21:00:00.000+02:00;España;131.33
150;2025-07-05T21:00:00.000+02:00;Reino Unido;107.21
151;2025-07-05T21:00:00.000+02:00;Alemania;122.96
152;2025-07-05T21:00:00.000+02:00;Bélgica;92.95
153;2025-07-05T21:00:00.000+02:00;Países Bajos;116.0
154;2025-07-05T22:00:00.000+02:00;Portugal;134.0
155;2025-07-05T22:00:00.000+02:00;Francia;100.32
156;2025-07-05T22:00:00.000+02:00;España;134.0
157;2025-07-05T22:00:00.000+02:00;Reino Unido;108.13
158;2025-07-05T22:00:00.000+02:00;Alemania;117.14
159;2025-07-05T22:00:00.000+02:00;Bélgica;107.33
160;2025-07-05T22:00:00.000+02:00;Países Bajos;116.0
161;2025-07-05T23:00:00.000+02:00;Portugal;120.0
162;2025-07-05T23:00:00.000+02:00;Francia;94.02
163;2025-07-05T23:00:00.000+02:00;España;120.0
164;2025-07-05T23:00:00.000+02:00;Reino Unido;101.96
165;2025-07-05T23:00:00.000+02:00;Alemania;108.21
166;2025-07-05T23:00:00.000+02:00;Bélgica;100.0
167;2025-07-05T23:00:00.000+02:00;Países Bajos;107.23
0;2025-07-06T00:00:00.000+02:00;Portugal;112.17
1;2025-07-06T00:00:00.000+02:00;Francia;86.18
2;2025-07-06T00:00:00.000+02:00;España;112.17
3;2025-07-06T00:00:00.000+02:00;Reino Unido;92.29
4;2025-07-06T00:00:00.000+02:00;Alemania;95.15
5;2025-07-06T00:00:00.000+02:00;Bélgica;89.99
6;2025-07-06T00:00:00.000+02:00;Países Bajos;94.27
7;2025-07-06T01:00:00.000+02:00;Portugal;106.01
8;2025-07-06T01:00:00.000+02:00;Francia;72.55
9;2025-07-06T01:00:00.000+02:00;España;106.01
10;2025-07-06T01:00:00.000+02:00;Reino Unido;84.51
11;2025-07-06T01:00:00.000+02:00;Alemania;89.5
12;2025-07-06T01:00:00.000+02:00;Bélgica;79.81
13;2025-07-06T01:00:00.000+02:00;Países Bajos;87.71
14;2025-07-06T02:00:00.000+02:00;Portugal;103.6
15;2025-07-06T02:00:00.000+02:00;Francia;57.04
16;2025-07-06T02:00:00.000+02:00;España;103.6
17;2025-07-06T02:00:00.000+02:00;Reino Unido;81.14
18;2025-07-06T02:00:00.000+02:00;Alemania;85.94
19;2025-07-06T02:00:00.000+02:00;Bélgica;69.44
20;2025-07-06T02:00:00.000+02:00;Países Bajos;82.98
21;2025-07-06T03:00:00.000+02:00;Portugal;100.58
22;2025-07-06T03:00:00.000+02:00;Francia;41.43
23;2025-07-06T03:00:00.000+02:00;España;100.58
24;2025-07-06T03:00:00.000+02:00;Reino Unido;77.27
25;2025-07-06T03:00:00.000+02:00;Alemania;83.95
26;2025-07-06T03:00:00.000+02:00;Bélgica;60.0
27;2025-07-06T03:00:00.000+02:00;Países Bajos;80.2
28;2025-07-06T04:00:00.000+02:00;Portugal;100.1
29;2025-07-06T04:00:00.000+02:00;Francia;39.28
30;2025-07-06T04:00:00.000+02:00;España;100.1
31;2025-07-06T04:00:00.000+02:00;Reino Unido;73.54
32;2025-07-06T04:00:00.000+02:00;Alemania;82.6
33;2025-07-06T04:00:00.000+02:00;Bélgica;62.7
34;2025-07-06T04:00:00.000+02:00;Países Bajos;80.88
35;2025-07-06T05:00:00.000+02:00;Portugal;100.82
36;2025-07-06T05:00:00.000+02:00;Francia;36.98
37;2025-07-06T05:00:00.000+02:00;España;100.82
38;2025-07-06T05:00:00.000+02:00;Reino Unido;73.63
39;2025-07-06T05:00:00.000+02:00;Alemania;82.0
40;2025-07-06T05:00:00.000+02:00;Bélgica;79.78
41;2025-07-06T05:00:00.000+02:00;Países Bajos;85.93
42;2025-07-06T06:00:00.000+02:00;Portugal;101.3
43;2025-07-06T06:00:00.000+02:00;Francia;33.94
44;2025-07-06T06:00:00.000+02:00;España;101.3
45;2025-07-06T06:00:00.000+02:00;Reino Unido;76.3
46;2025-07-06T06:00:00.000+02:00;Alemania;78.46
47;2025-07-06T06:00:00.000+02:00;Bélgica;83.15
48;2025-07-06T06:00:00.000+02:00;Países Bajos;84.73
